StartTime,Status,Distance
15:00,ABS,20
11:00,ABS,20
14:00,ABS,20
16:00,ABS,20
16:00,ABS,20
15:00,ABS,20
15:00,P,20
13:00,ABS,20
15:00,P,20
16:00,ABS,20
13:00,ABS,20
13:00,P,20
14:00,ABS,20
09:00,ABS,20
14:00,ABS,20
11:00,ABS,44
13:00,ABS,44
13:00,ABS,44
09:00,PDG,44
11:00,ABS,44
15:00,P,44
13:00,PDG,44
13:00,P,44
14:00,P,44
13:00,P,44
11:00,PDG,44
09:00,P,44
15:00,ABS,44
16:00,P,44
15:00,P,44
13:00,ABS,44
16:00,P,44
16:00,ABS,44
15:00,P,44
11:00,ABS,44
13:00,ABS,44
14:00,P,44
11:00,P,44
09:00,P,44
09:00,P,44
13:00,P,44
13:00,P,44
11:00,ABS,44
13:00,P,44
13:00,AA,44
13:00,AA,44
13:00,AA,44
15:00,P,44
16:00,ABS,44
15:00,P,44
16:00,P,44
13:00,P,44
15:00,ABS,44
16:00,P,44
15:00,P,44
13:00,P,44
13:00,P,44
11:00,PDG,44
16:00,ABS,44
11:00,ABS,44
09:00,ABS,44
14:00,P,44
13:00,P,44
15:00,ABS,44
14:00,ABS,44
14:00,AA,44
09:00,AA,44
11:00,P,44
13:00,P,44
14:00,ABS,44
14:00,P,44
14:00,P,44
16:00,ABS,44
11:00,ABS,44
13:00,P,44
15:00,ABS,44
15:00,P,44
12:00,ABS,44
13:00,ABS,44
09:00,ABS,44
12:00,ABS,44
09:00,ABS,44
15:00,ABS,44
09:00,ABS,44
09:00,ABS,44
13:00,ABS,44
15:00,ABS,44
13:00,ABS,44
09:00,P,44
09:00,P,44
09:00,ABS,44
15:00,ABS,44
12:00,ABS,44
15:00,P,44
09:00,ABS,44
09:00,ABS,44
09:00,ABS,44
15:00,ABS,44
15:00,ABS,44
15:00,ABS,44
12:00,P,44
15:00,P,44
12:00,P,44
12:00,ABS,44
15:00,P,44
15:00,P,29
09:00,ABS,29
09:00,P,29
13:00,ABS,29
15:00,ABS,29
09:00,AA,29
09:00,AA,29
09:00,PDG,29
13:00,ABS,29
15:00,P,29
09:00,P,29
13:00,P,29
09:00,P,29
12:00,PDG,29
15:00,P,29
09:00,ABS,29
15:00,ABS,29
13:00,ABS,29
10:00,ABS,29
12:00,P,29
15:00,ABS,29
09:00,P,29
09:00,P,29
09:00,PDG,29
12:00,P,29
09:00,P,29
09:00,P,29
15:00,PWR,29
15:00,P,29
15:00,P,29
12:00,ABS,29
12:00,ABS,29
15:00,P,29
13:00,P,29
12:00,P,29
15:00,P,29
09:00,P,29
09:00,P,29
09:00,ABS,29
15:00,ABS,29
15:00,ABS,29
13:00,ABS,29
13:00,ABS,29
09:00,ABS,29
15:00,ABS,29
15:00,ABS,29
09:00,ABS,29
09:00,P,29
15:00,P,29
13:00,P,29
15:00,ABS,29
09:00,ABS,29
09:00,ABS,29
12:00,ABS,29
11:00,P,29
10:00,ABS,29
09:00,ABS,29
14:00,P,29
10:00,P,29
11:00,ABS,29
12:00,P,29
10:00,ABS,29
11:00,ABS,29
11:00,ABS,29
12:00,ABS,29
11:00,P,12
14:00,P,12
10:00,P,12
09:00,P,12
11:00,P,12
11:00,P,12
09:00,P,12
14:00,P,12
12:00,P,12
10:00,P,12
11:00,P,12
09:00,P,12
10:00,P,12
11:00,P,12
09:00,P,12
12:00,P,12
11:00,P,12
13:00,P,12
13:00,P,12
16:00,P,12
11:00,P,12
12:00,P,12
11:00,P,12
12:00,P,12
10:00,P,12
13:00,P,12
11:00,P,12
15:00,P,12
11:00,P,12
12:00,P,12
11:00,P,12
11:00,P,12
12:00,P,12
12:00,P,12
11:00,P,12
13:00,P,12
15:00,P,12
10:00,P,12
14:00,P,12
10:00,ABS,12
09:00,P,12
12:00,P,12
11:00,P,12
14:00,P,12
09:00,P,12
14:00,P,12
14:00,P,12
09:00,P,12
10:00,P,12
14:00,P,12
14:00,P,12
12:00,P,12
11:00,P,12
14:00,P,12
11:00,P,12
10:00,P,12
12:00,P,12
14:00,P,12
11:00,P,12
12:00,P,12
09:00,P,12
10:00,P,12
09:00,P,12
11:00,P,12
10:00,P,12
12:00,P,12
14:00,P,12
10:00,P,12
12:00,P,12
11:00,P,45
12:00,P,45
11:00,P,45
16:00,P,45
13:00,P,45
12:00,ABS,45
11:00,P,45
11:00,P,45
12:00,P,45
11:00,ABS,45
15:00,P,45
11:00,P,45
13:00,P,45
15:00,P,45
13:00,P,45
11:00,P,45
12:00,ABS,45
14:00,P,45
16:00,P,45
16:00,ABS,45
12:00,P,45
16:00,P,45
14:00,P,45
14:00,P,45
14:00,P,45
11:00,P,45
15:00,P,45
09:00,P,45
11:00,P,45
11:00,P,45
15:00,ABS,45
16:00,P,45
09:00,P,45
16:00,P,45
11:00,ABS,45
16:00,P,45
16:00,P,45
16:00,ABS,45
15:00,P,45
11:00,P,45
16:00,ABS,45
11:00,ABS,45
16:00,P,45
15:00,ABS,45
16:00,P,45
09:00,ABS,45
11:00,P,45
09:00,P,45
11:00,ABS,45
11:00,P,45
16:00,P,45
09:00,ABS,45
15:00,PROJ,45
16:00,ABS,45
15:00,P,45
09:00,PRM,45
11:00,ABS,45
16:00,PRM,45
16:00,P,45
11:00,ABS,45
11:00,ABS,45
09:00,P,45
11:00,P,45
09:00,ABS,45
16:00,P,17
15:00,P,17
16:00,ABS,17
11:00,P,17
15:00,P,17
16:00,P,17
11:00,ABS,17
09:00,P,17
11:00,P,17
11:00,ABS,17
15:00,P,17
16:00,P,17
15:00,P,17
15:00,P,17
11:00,P,17
11:00,P,17
16:00,PDG,17
15:00,P,17
11:00,P,17
09:00,P,17
16:00,P,17
11:00,P,17
09:00,P,17
16:00,P,17
11:00,P,17
16:00,P,17
11:00,P,17
09:00,P,17
16:00,P,17
16:00,P,17
16:00,ABS,17
16:00,ABS,17
09:00,P,17
09:00,P,17
09:00,P,17
09:00,P,17
09:00,P,17
10:00,P,17
10:00,P,17
09:00,ABS,17
09:00,P,17
10:00,P,17
10:00,P,17
13:00,P,17
13:00,P,17
15:00,P,17
09:00,P,17
10:00,P,17
09:00,P,17
10:00,P,17
09:00,P,17
10:00,P,17
10:00,P,17
09:00,P,17
10:00,P,17
09:00,P,17
10:00,ABS,17
10:00,P,17
09:00,ABS,17
09:00,P,17
10:00,P,17
10:00,P,17
09:00,P,17
10:00,P,17
09:00,P,17
09:00,P,17
11:00,P,17
11:00,P,17
11:00,P,17
13:00,P,17
13:00,P,17
10:00,P,17
15:00,ABS,17
11:00,P,17
15:00,P,17
15:00,P,17
11:00,P,3
11:00,P,3
14:00,P,3
14:00,P,3
09:00,P,3
13:00,P,3
13:00,P,3
10:00,ABS,3
15:00,ABS,3
11:00,P,3
10:00,P,3
09:00,P,3
11:00,P,3
15:00,P,3
11:00,P,3
15:00,P,3
15:00,P,3
13:00,P,3
13:00,P,3
14:00,P,3
13:00,P,3
10:00,P,3
13:00,P,3
09:00,P,3
14:00,ABS,3
10:00,P,3
15:00,P,3
14:00,P,3
15:00,P,3
11:00,P,3
13:00,P,3
10:00,P,3
15:00,P,3
15:00,P,3
11:00,P,3
13:00,P,3
13:00,P,3
14:00,PWR,3
09:00,ABS,3
14:00,P,3
15:00,PWR,3
13:00,P,3
11:00,P,3
15:00,P,3
10:00,ABS,3
09:00,P,3
13:00,P,3
09:00,PWR,3
13:00,P,3
10:00,ABS,3
13:00,ABS,3
13:00,P,3
14:00,P,3
09:00,ABS,3
13:00,ABS,3
10:00,P,3
13:00,ABS,3
15:00,ABS,3
15:00,P,3
15:00,P,3
11:00,ABS,3
15:00,P,3
11:00,P,3
11:00,P,3
15:00,P,3
11:00,P,3
11:00,P,3
14:00,P,3
09:00,P,3
14:00,P,3
13:00,ABS,3
10:00,P,3
15:00,ABS,3
13:00,P,3
15:00,P,3
10:00,P,3
09:00,P,3
11:00,P,3
13:00,P,3
11:00,P,3
11:00,P,3
11:00,P,3
15:00,P,3
14:00,P,3
13:00,P,3
10:00,ABS,3
15:00,P,3
15:00,P,3
10:00,P,3
09:00,PWR,3
14:00,PWR,3
13:00,PWR,3
13:00,PWR,3
09:00,PWR,3
11:00,PWR,3
15:00,P,3
11:00,P,3
16:00,P,3
11:00,P,33
15:00,P,33
09:00,ABS,33
16:00,P,33
16:00,ABS,33
11:00,ABS,33
15:00,P,33
11:00,PDG,33
11:00,P,33
09:00,P,33
11:00,P,33
16:00,P,33
15:00,P,33
11:00,P,33
11:00,P,33
09:00,ABS,33
16:00,P,33
16:00,P,33
11:00,P,33
16:00,P,33
15:00,P,33
16:00,P,33
16:00,P,33
15:00,P,33
16:00,P,33
09:00,P,33
11:00,P,33
16:00,P,33
09:00,P,33
15:00,P,33
11:00,P,33
11:00,P,33
09:00,P,33
11:00,P,33
16:00,P,33
15:00,P,33
16:00,P,33
15:00,ABS,33
11:00,P,33
09:00,P,33
11:00,P,33
16:00,P,33
11:00,P,33
16:00,P,33
11:00,P,33
09:00,P,33
16:00,P,33
11:00,P,33
09:00,P,33
11:00,P,33
15:00,P,33
15:00,PDG,33
16:00,P,33
15:00,P,33
11:00,P,33
16:00,P,33
11:00,P,33
09:00,P,33
15:00,P,33
11:00,P,33
11:00,P,33
16:00,P,33
16:00,P,33
09:00,P,33
11:00,P,33
11:00,P,33
09:00,P,33
16:00,CC,33
16:00,ABS,13
16:00,ABS,13
16:00,P,13
13:00,P,13
13:00,P,13
11:00,P,13
09:00,P,13
13:00,P,13
11:00,PDG,13
09:00,ABS,13
09:00,P,13
15:00,ABS,13
09:00,P,13
09:00,P,13
13:00,P,13
11:00,ABS,13
15:00,P,13
15:00,ABS,13
13:00,ABS,13
15:00,P,13
09:00,P,13
13:00,ABS,13
11:00,ABS,13
15:00,P,13
09:00,ABS,13
11:00,P,13
13:00,ABS,13
09:00,P,13
09:00,P,13
09:00,P,13
09:00,ABS,13
10:00,P,13
13:00,P,13
15:00,ABS,13
13:00,ABS,13
15:00,ABS,13
11:00,P,13
11:00,P,13
09:00,P,13
09:00,ABS,13
09:00,P,13
09:00,ABS,13
15:00,P,13
15:00,ABS,13
13:00,ABS,13
09:00,ABS,13
15:00,P,13
09:00,ABS,13
09:00,P,13
09:00,P,13
15:00,ABS,13
13:00,ABS,13
11:00,P,13
09:00,P,13
13:00,P,13
09:00,P,13
09:00,P,13
09:00,P,13
09:00,P,13
13:00,P,13
13:00,ABS,13
11:00,P,13
13:00,P,13
11:00,ABS,13
13:00,P,13
11:00,ABS,13
11:00,ABS,13
13:00,ABS,13
15:00,P,13
09:00,P,13
09:00,ABS,13
09:00,P,13
13:00,P,13
15:00,ABS,13
15:00,P,13
13:00,P,13
09:00,P,13
15:00,ABS,13
13:00,P,13
09:00,ABS,30
09:00,P,30
09:00,ABS,30
13:00,ABS,30
15:00,ABS,30
13:00,ABS,30
13:00,ABS,30
11:00,ABS,30
09:00,ABS,30
11:00,AA,30
09:00,ABS,30
11:00,P,30
09:00,P,30
11:00,ABS,30
09:00,AA,30
09:00,ABS,30
09:00,ABS,30
09:00,ABS,30
09:00,ABS,30
09:00,P,30
09:00,P,30
11:00,ABS,30
11:00,P,30
11:00,P,30
11:00,P,30
11:00,P,30
11:00,P,30
11:00,P,30
11:00,P,30
09:00,P,30
11:00,P,30
09:00,P,30
15:00,ABS,30
16:00,ABS,30
13:00,ABS,30
11:00,ABS,30
11:00,ABS,30
11:00,ABS,30
13:00,ABS,30
15:00,P,30
15:00,P,30
13:00,ABS,30
16:00,ABS,30
10:00,ABS,30
10:00,ABS,30
15:00,P,30
15:00,P,30
11:00,ABS,30
11:00,P,30
11:00,P,30
15:00,ABS,30
16:00,P,30
16:00,P,30
15:00,P,30
13:00,P,30
15:00,PROJ,30
10:00,PROJ,30
16:00,P,30
11:00,P,30
10:00,ABS,30
11:00,ABS,30
11:00,ABS,30
10:00,P,30
13:00,P,30
11:00,ABS,30
16:00,ABS,30
13:00,P,30
15:00,P,30
10:00,ABS,30
11:00,PROJ,30
10:00,ABS,30
10:00,P,30
16:00,ABS,38
13:00,ABS,38
11:00,P,38
13:00,ABS,38
15:00,P,38
13:00,PDG,38
16:00,ABS,38
10:00,P,38
15:00,ABS,38
10:00,P,38
15:00,ABS,38
13:00,PDG,38
13:00,ABS,38
11:00,P,38
16:00,ABS,38
13:00,P,38
13:00,ABS,38
11:00,PWR,38
13:00,P,38
16:00,ABS,38
10:00,ABS,38
11:00,ABS,38
16:00,ABS,38
15:00,ABS,38
10:00,ABS,38
13:00,ABS,38
16:00,ABS,38
15:00,ABS,38
11:00,ABS,18
11:00,P,18
11:00,P,18
09:00,ABS,18
09:00,P,18
11:00,P,18
11:00,P,18
11:00,PWR,18
11:00,P,18
13:00,ABS,18
11:00,PDG,18
11:00,P,18
09:00,P,18
09:00,ABS,18
09:00,P,18
09:00,ABS,18
11:00,P,18
13:00,P,18
11:00,ABS,18
09:00,PDG,18
09:00,ABS,18
09:00,ABS,18
09:00,P,18
09:00,P,18
11:00,P,18
11:00,P,18
11:00,P,18
13:00,PDG,18
09:00,P,18
09:00,PDG,18
13:00,P,18
11:00,PDG,18
13:00,P,18
15:00,P,18
13:00,P,18
09:00,P,18
13:00,PDG,18
11:00,ABS,18
11:00,P,18
15:00,P,18
09:00,P,18
09:00,ABS,18
11:00,ABS,18
13:00,ABS,18
15:00,P,18
09:00,P,18
09:00,P,18
11:00,PDG,18
09:00,P,18
09:00,PDG,18
10:00,ABS,18
11:00,P,18
09:00,PDG,18
09:00,P,18
09:00,ABS,18
11:00,P,18
11:00,ABS,18
13:00,P,18
11:00,ABS,18
13:00,ABS,18
13:00,ABS,18
13:00,ABS,18
11:00,ABS,18
11:00,PDG,18
11:00,ABS,18
09:00,P,18
11:00,ABS,18
11:00,PDG,18
09:00,ABS,18
11:00,ABS,18
09:00,ABS,18
09:00,CC,18
09:00,ABS,18
09:00,ABS,18
09:00,ABS,18
11:00,PDG,18
11:00,ABS,18
09:00,ABS,18
11:00,ABS,18
09:00,ABS,18
13:00,ABS,18
09:00,ABS,18
09:00,ABS,18
11:00,ABS,18
11:00,P,18
13:00,ABS,18
13:00,P,18
11:00,P,18
09:00,ABS,18
11:00,P,18
09:00,ABS,18
09:00,P,33
11:00,ABS,33
11:00,P,33
09:00,ABS,33
13:00,P,33
12:00,P,33
11:00,P,33
12:00,P,33
13:00,P,33
11:00,P,33
09:00,ABS,33
11:00,P,33
09:00,P,33
11:00,P,33
11:00,P,33
10:00,P,33
09:00,ABS,33
09:00,PDG,33
12:00,P,33
13:00,CC,33
11:00,P,33
11:00,P,33
09:00,P,33
11:00,P,33
11:00,P,33
12:00,P,33
13:00,P,33
09:00,P,33
11:00,P,33
09:00,P,33
11:00,P,33
13:00,P,33
11:00,P,33
09:00,P,33
09:00,P,33
13:00,ABS,33
12:00,CC,33
12:00,P,33
11:00,ABS,33
13:00,P,33
12:00,CC,33
09:00,P,33
11:00,P,33
11:00,P,33
12:00,P,33
13:00,P,33
11:00,P,33
09:00,ABS,33
09:00,ABS,33
11:00,P,33
09:00,ABS,33
12:00,P,33
13:00,P,33
09:00,ABS,33
11:00,ABS,33
11:00,ABS,33
09:00,P,33
11:00,ABS,33
11:00,ABS,33
11:00,ABS,33
12:00,P,33
13:00,PWR,33
09:00,ABS,33
11:00,ABS,33
09:00,ABS,33
12:00,ABS,33
13:00,ABS,33
12:00,AA,33
15:00,AA,33
13:00,P,33
11:00,P,33
11:00,P,33
11:00,P,33
09:00,P,33
11:00,P,9
09:00,ABS,9
11:00,P,9
11:00,P,9
09:00,P,9
11:00,P,9
09:00,P,9
09:00,P,9
11:00,P,9
09:00,P,9
11:00,P,9
11:00,P,9
15:00,P,9
11:00,CC,9
15:00,P,9
12:00,P,9
09:00,P,9
15:00,P,9
13:00,P,9
13:00,P,9
09:00,P,9
11:00,P,9
15:00,P,9
12:00,P,9
11:00,P,9
15:00,AA,9
12:00,AA,9
09:00,P,9
13:00,P,9
11:00,P,9
15:00,P,9
13:00,P,9
15:00,P,9
12:00,P,9
15:00,P,9
12:00,P,9
15:00,P,9
13:00,P,9
11:00,P,9
15:00,P,9
13:00,P,9
09:00,CC,9
15:00,P,9
13:00,ABS,9
15:00,P,9
09:00,CC,9
15:00,ABS,9
15:00,ABS,9
11:00,ABS,9
15:00,ABS,9
12:00,ABS,9
09:00,ABS,9
12:00,ABS,9
11:00,P,9
11:00,ABS,9
13:00,P,9
15:00,ABS,9
12:00,P,9
09:00,P,9
15:00,P,9
12:00,P,9
09:00,P,9
12:00,P,9
12:00,P,9
09:00,P,9
15:00,P,9
09:00,P,9
11:00,P,9
13:00,P,9
11:00,P,9
15:00,P,9
11:00,ABS,9
12:00,P,9
09:00,P,9
09:00,P,41
13:00,P,41
15:00,ABS,41
16:00,ABS,41
16:00,P,41
09:00,ABS,41
11:00,ABS,41
16:00,ABS,41
15:00,ABS,41
11:00,P,41
09:00,ABS,41
11:00,ABS,41
15:00,P,41
11:00,ABS,41
11:00,ABS,41
09:00,ABS,41
11:00,P,41
15:00,ABS,41
16:00,P,41
16:00,P,41
11:00,ABS,41
16:00,ABS,41
11:00,ABS,41
16:00,P,41
15:00,ABS,41
16:00,ABS,41
16:00,P,41
15:00,ABS,41
16:00,ABS,41
09:00,ABS,41
11:00,P,41
11:00,P,41
15:00,ABS,41
16:00,ABS,41
09:00,ABS,41
09:00,ABS,41
11:00,P,41
16:00,P,41
15:00,ABS,41
11:00,P,41
11:00,P,41
09:00,ABS,41
16:00,ABS,41
09:00,ABS,41
16:00,ABS,41
11:00,ABS,41
11:00,P,41
11:00,ABS,41
15:00,ABS,41
16:00,ABS,41
11:00,P,41
16:00,P,41
09:00,ABS,41
15:00,ABS,41
15:00,ABS,41
16:00,ABS,41
11:00,ABS,41
15:00,ABS,41
11:00,ABS,41
16:00,ABS,41
15:00,ABS,41
09:00,ABS,41
11:00,ABS,41
11:00,ABS,41
09:00,P,41
11:00,P,41
16:00,ABS,41
09:00,ABS,41
11:00,P,41
16:00,P,41
11:00,P,41
16:00,ABS,41
16:00,P,40
16:00,P,40
16:00,ABS,40
13:00,P,40
09:00,P,40
13:00,ABS,40
16:00,P,40
09:00,P,40
16:00,P,40
15:00,P,40
13:00,ABS,40
09:00,PWR,40
15:00,PWR,40
09:00,P,40
16:00,P,40
09:00,P,40
09:00,P,40
15:00,P,40
09:00,ABS,40
15:00,P,40
16:00,P,40
16:00,P,40
13:00,P,40
13:00,P,40
16:00,P,40
09:00,P,40
09:00,P,40
16:00,P,40
15:00,P,40
09:00,PDG,40
09:00,P,40
09:00,P,40
16:00,P,40
09:00,P,40
16:00,P,40
16:00,P,40
09:00,P,40
13:00,P,40
13:00,P,40
16:00,P,40
16:00,P,40
15:00,ABS,40
09:00,PWR,40
16:00,P,40
15:00,P,40
09:00,P,40
09:00,ABS,40
13:00,P,40
16:00,PDG,40
15:00,ABS,40
15:00,P,40
16:00,P,40
13:00,P,40
16:00,P,40
15:00,P,40
09:00,P,40
16:00,ABS,40
16:00,P,40
13:00,ABS,40
16:00,ABS,40
09:00,ABS,40
09:00,ABS,40
13:00,P,40
09:00,P,40
16:00,ABS,40
13:00,P,40
09:00,ABS,40
09:00,P,40
16:00,ABS,40
09:00,ABS,40
15:00,ABS,40
15:00,ABS,40
16:00,PDG,40
16:00,P,40
09:00,P,40
09:00,ABS,40
09:00,ABS,40
09:00,ABS,40
10:00,P,40
14:00,ABS,40
12:00,P,40
09:00,ABS,40
09:00,ABS,40
10:00,ABS,40
14:00,ABS,40
10:00,ABS,40
09:00,ABS,40
10:00,ABS,40
12:00,CC,40
09:00,ABS,40
09:00,ABS,40
09:00,P,3
09:00,P,3
12:00,PDG,3
10:00,ABS,3
09:00,P,3
09:00,P,3
09:00,P,3
12:00,ABS,3
10:00,P,3
09:00,AA,3
12:00,AA,3
09:00,P,3
12:00,P,3
11:00,P,3
09:00,ABS,3
15:00,P,3
11:00,P,3
11:00,ABS,3
16:00,ABS,3
11:00,PDG,3
09:00,P,3
16:00,P,3
15:00,ABS,3
11:00,P,3
16:00,P,3
16:00,P,3
15:00,P,3
09:00,P,3
11:00,ABS,3
16:00,ABS,3
11:00,P,3
16:00,ABS,3
11:00,P,3
16:00,P,3
15:00,PWR,3
16:00,ABS,3
11:00,ABS,3
09:00,P,3
11:00,P,3
09:00,P,3
16:00,P,3
15:00,P,3
09:00,ABS,3
11:00,ABS,3
15:00,P,3
16:00,P,3
16:00,P,3
16:00,P,3
15:00,ABS,3
11:00,ABS,3
09:00,ABS,3
16:00,P,3
11:00,ABS,3
11:00,ABS,3
09:00,P,3
11:00,P,3
16:00,ABS,3
15:00,P,3
16:00,P,3
11:00,P,3
16:00,CC,3
16:00,P,3
16:00,P,3
09:00,P,3
11:00,P,3
15:00,PWR,3
16:00,ABS,3
16:00,P,3
16:00,ABS,3
15:00,ABS,3
15:00,ABS,3
15:00,ABS,3
11:00,ABS,3
09:00,P,3
11:00,ABS,3
11:00,ABS,3
16:00,P,3
11:00,P,3
16:00,ABS,3
11:00,P,3
16:00,P,47
09:00,ABS,47
11:00,ABS,47
11:00,ABS,47
09:00,ABS,47
15:00,ABS,47
11:00,P,47
11:00,P,47
11:00,P,47
09:00,P,47
11:00,P,47
16:00,P,47
15:00,ABS,47
11:00,PDG,47
09:00,ABS,47
15:00,ABS,47
15:00,ABS,47
09:00,P,47
09:00,P,47
11:00,P,47
15:00,P,47
11:00,P,47
16:00,P,47
11:00,P,47
16:00,P,47
11:00,P,47
15:00,P,47
11:00,P,47
15:00,PDG,47
09:00,ABS,47
11:00,P,47
11:00,P,47
11:00,PDG,47
11:00,P,47
16:00,ABS,47
09:00,P,47
16:00,P,47
11:00,ABS,47
11:00,P,47
15:00,CC,47
11:00,P,47
15:00,P,47
15:00,P,47
11:00,P,47
11:00,ABS,47
09:00,P,47
15:00,ABS,47
11:00,ABS,47
16:00,ABS,47
11:00,ABS,47
16:00,ABS,47
09:00,ABS,47
11:00,ABS,47
11:00,ABS,47
11:00,ABS,47
15:00,ABS,47
11:00,ABS,47
16:00,ABS,47
09:00,ABS,47
11:00,ABS,47
11:00,ABS,47
15:00,ABS,47
11:00,ABS,47
16:00,ABS,47
11:00,ABS,47
15:00,ABS,47
16:00,ABS,47
11:00,ABS,47
11:00,ABS,47
09:00,ABS,47
11:00,ABS,47
15:00,ABS,47
09:00,ABS,47
11:00,ABS,47
11:00,ABS,47
16:00,ABS,47
15:00,ABS,31
11:00,ABS,31
09:00,ABS,31
16:00,ABS,31
09:00,ABS,31
11:00,ABS,31
11:00,ABS,31
11:00,ABS,31
12:00,ABS,31
09:00,ABS,31
11:00,ABS,31
14:00,ABS,31
11:00,ABS,31
16:00,ABS,31
10:00,ABS,31
11:00,ABS,31
11:00,ABS,31
11:00,ABS,31
11:00,ABS,31
16:00,ABS,31
11:00,ABS,31
10:00,ABS,31
14:00,ABS,31
14:00,ABS,31
10:00,AA,31
16:00,AA,31
11:00,ABS,31
14:00,ABS,31
14:00,AA,31
14:00,ABS,31
11:00,ABS,31
11:00,ABS,31
11:00,ABS,31
11:00,ABS,31
16:00,ABS,31
11:00,ABS,31
16:00,ABS,31
10:00,ABS,31
14:00,ABS,31
10:00,ABS,31
13:00,ABS,31
10:00,ABS,31
09:00,ABS,31
09:00,ABS,31
11:00,ABS,31
16:00,ABS,31
11:00,ABS,31
11:00,P,23
16:00,ABS,23
13:00,P,23
11:00,ABS,23
13:00,ABS,23
10:00,P,23
10:00,P,23
11:00,P,23
09:00,P,23
16:00,PDG,23
16:00,P,23
10:00,ABS,23
13:00,P,23
13:00,P,23
09:00,P,23
13:00,P,23
11:00,ABS,23
10:00,P,23
15:00,P,23
10:00,P,23
09:00,P,23
11:00,P,23
16:00,P,23
11:00,P,23
09:00,ABS,23
16:00,ABS,23
11:00,PDG,23
11:00,P,23
10:00,P,23
11:00,P,23
16:00,P,23
09:00,P,23
11:00,P,23
16:00,P,23
11:00,P,23
11:00,P,23
13:00,P,23
11:00,P,23
13:00,P,23
13:00,P,23
13:00,PWR,23
09:00,ABS,23
09:00,P,23
09:00,ABS,23
11:00,P,23
09:00,P,23
11:00,P,23
16:00,ABS,23
16:00,ABS,23
11:00,P,23
11:00,P,23
11:00,P,23
09:00,ABS,23
09:00,P,23
11:00,P,23
13:00,CC,23
13:00,P,23
11:00,P,23
11:00,ABS,23
13:00,ABS,23
16:00,P,23
09:00,ABS,23
16:00,ABS,23
13:00,P,23
11:00,ABS,23
11:00,P,23
09:00,ABS,23
11:00,ABS,23
11:00,P,23
09:00,ABS,23
09:00,P,23
11:00,ABS,23
11:00,P,23
16:00,P,23
11:00,ABS,23
11:00,ABS,23
16:00,P,23
11:00,ABS,23
13:00,ABS,23
09:00,ABS,23
13:00,P,30
11:00,P,30
11:00,ABS,30
11:00,P,30
16:00,P,30
09:00,P,30
11:00,P,30
13:00,P,30
11:00,PWR,30
09:00,P,30
16:00,P,30
11:00,ABS,30
16:00,P,30
13:00,P,30
11:00,ABS,30
11:00,P,30
11:00,ABS,30
11:00,P,30
13:00,P,30
16:00,P,30
11:00,P,30
13:00,P,30
11:00,P,30
16:00,P,30
13:00,P,30
09:00,P,30
11:00,P,30
11:00,P,30
11:00,ABS,30
09:00,P,30
09:00,P,30
09:00,P,30
14:00,ABS,30
11:00,P,30
16:00,P,30
11:00,ABS,30
16:00,P,30
09:00,PWR,30
11:00,P,30
11:00,P,30
14:00,P,30
16:00,P,30
09:00,ABS,30
10:00,P,30
10:00,P,30
16:00,P,30
11:00,P,30
09:00,P,30
14:00,P,30
11:00,P,30
16:00,P,30
09:00,P,30
10:00,P,30
11:00,P,30
11:00,ABS,30
16:00,P,30
10:00,ABS,30
14:00,P,30
11:00,P,30
16:00,P,30
14:00,ABS,30
11:00,ABS,30
10:00,ABS,30
09:00,ABS,30
09:00,PDG,30
16:00,ABS,30
11:00,ABS,30
10:00,ABS,30
11:00,ABS,30
11:00,P,30
10:00,PWR,30
14:00,ABS,30
11:00,P,30
14:00,P,30
16:00,PDG,30
11:00,P,30
14:00,ABS,30
09:00,ABS,30
11:00,P,30
10:00,P,30
11:00,PDG,30
09:00,ABS,30
14:00,ABS,30
14:00,P,30
11:00,ABS,30
14:00,P,30
16:00,P,30
16:00,P,30
11:00,ABS,30
10:00,ABS,30
11:00,P,30
10:00,ABS,30
11:00,PWR,30
10:00,PWR,30
11:00,P,30
13:00,ABS,30
13:00,ABS,30
12:00,ABS,30
09:00,PWR,30
13:00,PWR,30
13:00,ABS,30
12:00,P,9
09:00,P,9
09:00,P,9
15:00,P,9
09:00,ABS,9
09:00,ABS,9
09:00,ABS,9
09:00,ABS,9
09:00,ABS,9
10:00,ABS,9
15:00,ABS,9
15:00,P,9
15:00,P,9
15:00,ABS,9
15:00,P,9
15:00,P,9
15:00,P,9
13:00,P,9
12:00,P,9
09:00,P,9
09:00,P,9
09:00,P,9
10:00,P,9
13:00,ABS,9
15:00,ABS,9
13:00,P,9
15:00,P,9
13:00,P,9
12:00,P,9
09:00,ABS,9
09:00,ABS,9
13:00,P,9
15:00,P,9
09:00,P,9
15:00,P,9
13:00,ABS,9
09:00,P,9
09:00,ABS,9
13:00,ABS,9
12:00,ABS,9
12:00,ABS,9
13:00,P,9
13:00,P,9
12:00,P,9
13:00,P,9
09:00,P,9
09:00,P,9
09:00,PROJ,9
13:00,P,9
12:00,P,9
09:00,P,9
15:00,PROJ,9
13:00,PROJ,9
09:00,PROJ,9
15:00,PROJ,9
15:00,PROJ,9
12:00,PROJ,9
15:00,ABS,9
15:00,ABS,9
15:00,ABS,9
13:00,ABS,9
09:00,ABS,9
09:00,ABS,9
09:00,ABS,9
09:00,ABS,9
09:00,ABS,9
15:00,P,9
13:00,ABS,9
15:00,ABS,9
09:00,PROJ,9
13:00,P,9
